Counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
26,0.26,-0.12,-0.76,-23.19,-39.79,19.65,-8.48,30.63,21.66,backhand
26,0.16,-0.23,-0.94,-7.14,-9.28,-2.32,-8.28,30.82,21.45,backhand
26,0.14,-0.4,-0.81,-8.42,-11.23,-4.46,-7.76,30.92,21.72,backhand
26,0.14,-0.35,-0.84,1.46,2.99,-4.33,-7.42,31.86,21.02,backhand
26,0.16,-0.42,-0.96,0.85,-3.05,-9.52,-8.35,31.68,21.69,backhand
26,0.19,-0.45,-0.83,-6.71,-0.24,-0.98,-7.56,32.35,21.5,backhand
26,0.16,-0.44,-0.98,-0.31,3.42,-0.37,-7.73,32.26,20.96,backhand
26,0.14,-0.37,-0.89,-3.91,-3.97,0.43,-7.65,32.46,20.02,backhand
26,0.14,-0.4,-0.91,1.77,6.29,-1.04,-7.87,32.36,21.84,backhand
26,0.13,-0.4,-0.96,-1.53,-0.85,0.06,-7.45,32.04,21.03,backhand
26,0.14,-0.38,-0.9,-3.72,0.06,0.37,-8.64,32.12,21.19,backhand
27,-0.02,-0.24,0.97,0.31,30.21,-20.57,20.61,28.44,-46.11,backhand
27,0.04,-0.25,0.97,1.77,22.83,-24.35,21.09,28.93,-45.72,backhand
27,0.07,-0.27,1.01,1.71,36.87,-34.91,21.01,29.81,-44.67,backhand
27,0.09,-0.3,0.95,14.59,42.42,-27.34,21.9,30.31,-44.74,backhand
27,0.11,-0.27,1.02,18.8,39.06,-24.9,23.1,31.57,-43.62,backhand
27,0.12,-0.32,1,23.38,55.73,-25.39,24.08,32.32,-41.43,backhand
27,0.13,-0.31,1.14,85.69,59.02,-19.17,24.57,33.98,-39.86,backhand
27,0.1,-0.27,1.13,86.79,97.6,-21.06,26.83,36.8,-37.66,backhand
27,0.01,-0.66,1.11,240.23,123.17,10.56,28.6,38.9,-29.58,backhand
27,0.03,-0.49,1.05,287.11,242.13,101.38,31.85,40.89,-19.31,backhand
27,-0.01,-0.62,0.78,223.14,281.74,85.51,33.3,37.02,-4.55,backhand
27,-0.34,-1.05,0.86,202.7,389.89,162.05,30.36,30.64,9.81,backhand
27,-1.61,-1.02,0.41,148.38,536.38,293.27,19.53,22.92,25.34,backhand
27,-1.96,0.29,-2.53,51.88,577.03,347.78,-3.21,21.37,29.3,backhand
27,-1.45,0.94,-1.78,114.81,70.43,163.7,-15.2,22.97,23.13,backhand
27,-0.66,0.66,-1.63,-37.9,-3.11,15.08,-16.14,21.22,20.69,backhand
27,-0.14,-0.01,-0.8,-26.86,-62.38,-8.91,-15.52,22.14,20.72,backhand
27,0.1,-0.12,-0.85,-32.35,-16.05,-8.97,-14.06,22.31,21.03,backhand
27,0,-0.14,-1.03,-12.57,1.95,0.92,-13.93,23.67,21.75,backhand
27,-0.08,0.02,-1.01,-9.28,-4.52,-0.67,-14,24.37,20.98,backhand
27,-0.03,-0.15,-0.95,-2.99,0.55,-11.11,-13.73,24.26,20.42,backhand
27,0,-0.16,-1.05,1.71,7.02,-8.61,-13.77,24.06,21.19,backhand
27,0,-0.15,-0.99,0.98,0.67,-8.06,-13.37,24.16,20.54,backhand
27,-0.02,-0.22,-1.08,2.93,0.67,-9.83,-13.64,24.07,20.19,backhand
27,-0.03,-0.18,-1.02,-4.03,-5.43,-1.89,-13.62,24.54,20.63,backhand
27,-0.03,-0.16,-1.03,-2.32,-6.59,-4.64,-13.9,24.24,20.84,backhand
27,0,-0.19,-1.02,-2.38,-14.47,-3.36,-13.94,24.04,21.01,backhand
27,0,-0.18,-1,-2.38,-11.9,-3.54,-13.22,24.01,22.12,backhand
27,0.02,-0.2,-0.99,-6.47,-16.42,-2.08,-12.76,24.07,20.56,backhand
27,0.04,-0.18,-0.98,-2.5,-8.36,-1.59,-11.58,24.74,22.13,backhand
28,0.14,-0.21,0.96,28.93,-0.79,-5.37,23.18,28.34,-43.55,backhand
28,0.13,-0.26,1.04,41.02,-1.89,-11.96,23.34,29.44,-43.55,backhand
28,0.08,-0.26,1.05,7.93,11.72,-10.74,22.33,31.1,-43.97,backhand
28,0.08,-0.27,1.02,56.03,18.13,-15.99,23.23,31.82,-42.21,backhand
28,0.08,-0.36,0.99,15.69,34,-12.94,23.47,34.17,-42.2,backhand
28,0.09,-0.36,1.03,41.32,49.07,-19.71,23.74,34.57,-40.26,backhand
28,0.02,-0.4,1.15,29.3,71.66,-14.34,25.06,35.95,-39.97,backhand
28,0.06,-0.39,1.57,48.16,120,-7.51,26.06,36.52,-37.77,backhand
28,-0.18,-0.34,1.53,121.15,207.21,12.45,28.85,37.82,-33.08,backhand
28,-0.55,-0.58,2.19,104.86,347.47,93.69,31.81,38.82,-23.77,backhand
28,-2.27,-0.36,2.11,246.22,655.03,136.54,34.73,37.13,-8.9,backhand
28,-3.38,0.93,-0.85,287.96,834.11,159.12,26.88,31.31,13.12,backhand
28,-2.12,0.38,-4,43.7,475.4,48.46,1.81,23.78,27.8,backhand
28,-0.93,0.74,-1.56,-68.05,-99,85.51,-15.15,21.86,21.2,backhand
28,0,-0.1,-0.99,-48.46,-40.1,-36.32,-13.17,24.99,21.07,backhand
28,0.23,-0.26,-0.73,-23.93,-19.47,-7.81,-10.63,27.49,22.3,backhand
28,0.1,-0.3,-1.04,11.41,26,-16.36,-11.1,26.59,22.75,backhand
28,0.02,-0.17,-1.14,-8.42,-1.65,10.68,-11.91,26.73,22.08,backhand
28,0.03,-0.16,-0.84,1.95,-5.49,-3.97,-11,27.39,22.44,backhand
28,0.05,-0.3,-1,-2.14,7.87,-9.4,-11,26.45,21.29,backhand
28,0.06,-0.27,-0.99,-5.49,0.43,-5.55,-11,27.11,20.43,backhand
28,0.06,-0.34,-1.05,-2.38,9.16,-5.62,-11.91,27.08,21.02,backhand
28,0.05,-0.31,-1.03,-3.3,-0.18,-0.49,-12.39,27.12,20.3,backhand
28,0.03,-0.28,-1,-3.36,-0.67,-0.61,-12.22,27.56,20.69,backhand
28,0.05,-0.29,-0.99,-7.26,-0.55,2.81,-12.24,27.5,21.64,backhand
28,0.04,-0.31,-0.99,-3.05,2.62,1.04,-11.57,27.84,20.34,backhand
28,0.03,-0.3,-0.98,-0.92,-1.4,1.16,-12.52,27.98,21.4,backhand
28,0.03,-0.29,-1.01,-4.21,-2.56,1.95,-11.99,27.76,21.02,backhand
28,0.03,-0.3,-1.03,-6.96,-10.19,2.93,-11.56,28.06,21.47,backhand
28,0.04,-0.29,-1.02,-11.72,-14.34,4.94,-11.06,28.53,20.67,backhand
29,0.22,-0.12,1,21.06,-1.28,2.87,25.13,25.83,-43.84,backhand
29,0.2,-0.12,0.94,11.66,-1.16,1.53,25.49,26.48,-42.18,backhand
29,0.22,-0.13,1.06,2.5,1.89,2.93,25.22,26.66,-42.91,backhand
29,0.17,-0.19,0.95,24.29,7.87,-3.54,25.39,27.12,-42.81,backhand
29,0.18,-0.14,1.02,32.17,4.88,-4.03,25.89,27.61,-42.85,backhand
29,0.14,-0.15,1.06,41.38,19.1,-12.08,25.34,29.72,-40.94,backhand
29,0.11,-0.12,1.18,39.43,28.38,-13.06,25.81,30.85,-40.86,backhand
29,0.07,-0.02,1.26,76.48,51.21,-20.63,26.33,33.17,-39.53,backhand
29,0.04,-0.22,1.55,59.39,115.54,-36.8,28.41,34.12,-35.77,backhand
29,-0.12,-0.33,1.23,214.6,196.35,-35.22,30.42,37.84,-28.31,backhand
29,-0.19,-0.57,1.11,157.41,284.36,9.22,32.8,39.1,-15.94,backhand
29,-0.44,-1,1.12,233.89,368.71,72.88,32.15,39.03,-1.18,backhand
29,-1.72,-0.74,1.3,291.56,548.22,234.44,25.49,33.83,15.76,backhand
29,-2.68,0.88,-1.47,175.17,702.82,321.41,7.5,23.88,26.05,backhand
29,-1.37,1.12,-3.91,29.24,257.45,102.36,-12.51,21.33,23.55,backhand
29,-0.72,0.8,-1.35,-66.71,-62.38,25.57,-15.39,21.41,21.09,backhand
29,0.01,-0.14,-1.02,-13.92,-45.9,-55.11,-14.12,22.71,21.04,backhand
29,0.22,-0.14,-0.81,-12.39,-23.5,-8,-12.4,23.16,22.01,backhand
29,0.11,-0.13,-1.02,7.57,11.47,-2.2,-11.74,23.13,22.23,backhand
29,-0.02,0.01,-1.04,2.75,6.77,9.58,-12.11,22.67,21.66,backhand
29,-0.04,-0.15,-0.97,4.15,8.61,-5.49,-11.79,22.68,22.29,backhand
29,0.01,-0.15,-0.98,-0.79,-1.1,-5.19,-12.44,22.18,21.37,backhand
29,0.02,-0.14,-1.03,-0.12,-1.71,-8.42,-13,22.68,22.36,backhand
29,0.05,-0.22,-1.04,-5.55,-1.4,-0.31,-12.4,22.66,22,backhand
29,0.03,-0.19,-0.99,-1.71,2.62,4.09,-12.44,22.47,21.69,backhand
29,0.01,-0.12,-1.01,-2.01,-2.01,3.36,-12.51,23.05,21.5,backhand
29,0.01,-0.13,-0.97,-4.58,2.56,2.44,-12.11,22.88,21.07,backhand
29,0.01,-0.13,-1.04,-2.56,0.24,0.79,-12.77,23.19,21.74,backhand
29,0.01,-0.12,-1.06,-6.04,-3.78,1.1,-12.99,22.64,21.95,backhand
29,0.02,-0.14,-1.06,-12.08,-13.73,1.95,-12.23,23.8,20.94,backhand
30,0.08,-0.14,0.97,1.83,-4.64,2.69,21.86,25.98,-45.61,backhand
30,0.08,-0.19,1.05,11.47,-8.48,3.66,21.58,26.9,-46.09,backhand
30,0.07,-0.15,1.02,19.17,-0.92,5.43,20.97,26.54,-46.97,backhand
30,0.08,-0.18,1.03,22.16,-0.67,1.77,21.7,27.19,-45.73,backhand
30,0.1,-0.23,1.04,49.62,1.53,1.16,21.18,28.06,-44.42,backhand
30,0.09,-0.26,0.98,49.19,7.51,-6.96,20.96,30.41,-43.62,backhand
30,0.01,-0.47,1.14,140.26,-1.1,-8.06,21.94,32.52,-43.68,backhand
30,-0.07,-0.63,1.41,291.32,11.11,33.02,21.45,37.81,-39.95,backhand
30,-0.11,-0.86,1.17,216.37,102.97,57.8,22.24,44.34,-33.22,backhand
30,-0.13,-0.99,0.78,101.99,148.19,72.14,26.62,46.46,-24.66,backhand
30,-0.13,-0.92,0.53,101.5,176.45,99.98,29.76,43.74,-19.31,backhand
30,-0.11,-0.83,0.43,65,169.74,116.88,33.15,39.76,-10.68,backhand
30,-0.18,-1.02,0.37,64.51,198.18,149.48,34.09,35.58,-3.83,backhand
30,-0.76,-1.83,1.39,135.44,282.1,341.31,34.19,30.41,5.59,backhand
30,-2.85,0.3,0.16,130.8,584.9,464.78,29.71,18.93,15.28,backhand
30,-2.18,3,-3.44,-56.09,636.17,318.24,9.31,10.06,25.01,backhand
30,-1.39,0.52,-2.28,-100.89,-158.2,-30.76,-14.06,14.44,21.35,backhand
30,0.23,-0.27,-0.71,-72.2,-83.01,-37.23,-12.67,19.1,21.87,backhand
30,0.4,-0.08,-0.66,-8.48,-1.46,-0.73,-8.9,19.41,23.72,backhand
30,0.19,0,-0.87,-1.53,34.79,6.77,-9.17,20.17,23.34,backhand
30,0.04,-0.02,-1.15,2.38,24.54,-0.85,-10.29,20.14,22.63,backhand
30,0.04,-0.11,-1.09,6.47,8.67,-1.46,-11.23,20.14,22.28,backhand
30,0.06,-0.03,-1.07,0.49,8.97,6.77,-11.35,19.97,22.13,backhand
30,0.08,-0.05,-1.07,6.04,6.65,-2.08,-11.34,19.32,22.07,backhand
30,0.07,-0.11,-1.03,1.16,3.36,-0.73,-11.21,19.59,22.33,backhand
30,0.03,-0.09,-1.04,-1.83,5.8,1.04,-11.36,19.89,23.03,backhand
30,0.04,-0.1,-1.03,-2.38,1.59,-1.04,-11.71,19.48,21.74,backhand
30,0.04,-0.08,-1,-3.54,6.84,2.69,-12.08,19.58,22,backhand
30,0.02,-0.09,-1.08,-0.79,4.03,-0.73,-12.29,20.09,21.61,backhand
30,0.01,-0.11,-0.98,-3.05,-1.34,1.83,-11.49,19.63,22.18,backhand
31,0.24,-0.08,0.93,27.65,1.65,6.9,27.25,28.83,-41.77,backhand
31,0.25,-0.18,0.95,18.8,-1.4,-3.78,27.59,29.59,-40.45,backhand
31,0.28,-0.23,0.91,21.12,5.68,-2.81,27.16,30.18,-39.89,backhand
31,0.29,-0.25,0.87,15.93,-5.62,2.01,27.29,30.43,-40.56,backhand
31,0.25,-0.29,0.9,6.84,-9.4,4.09,27.56,31.34,-39.71,backhand
31,0.27,-0.24,0.94,13.49,-8.91,6.04,26.88,31.48,-39.34,backhand
31,0.26,-0.25,0.99,19.59,-6.23,6.41,27,32.35,-39.93,backhand
31,0.24,-0.21,0.93,15.2,-2.56,2.38,26.84,32.47,-40.12,backhand
31,0.24,-0.25,0.91,16.36,-3.66,-5.92,26.21,33.54,-39.23,backhand
31,0.23,-0.32,0.91,19.29,-14.1,-3.6,25.95,34.69,-40.91,backhand
31,0.23,-0.35,0.96,27.65,-13.98,-0.49,25.59,34.99,-40.21,backhand
31,0.21,-0.33,0.95,36.87,-9.22,-2.14,24.8,35.79,-40.28,backhand
31,0.18,-0.38,1,53.28,-4.39,-2.38,24.35,37.5,-39.62,backhand
31,0.22,-0.45,0.98,64.09,-2.62,-11.41,24.19,39.54,-38.65,backhand
31,0.13,-0.53,1,107.3,9.34,-4.82,23.97,41.98,-36.23,backhand
31,0.1,-0.48,1.06,140.14,35.34,-11.23,24.22,45.37,-33.19,backhand
31,0.06,-0.81,0.8,200.68,76.35,-8.67,24.61,48.12,-27.36,backhand
31,0.08,-1.11,0.67,168.64,81.85,28.99,25.7,48.8,-21.23,backhand
31,0.01,-0.89,0.62,76.23,122.92,57.98,28.27,47.17,-14.64,backhand
31,0.02,-1.16,0.45,55.24,161.25,43.82,29.63,44.06,-9.3,backhand
31,-0.1,-1.16,0.75,124.76,176.88,116.39,30.16,40.88,-1.34,backhand
31,-0.92,-1.55,1.87,109.31,327.39,245.36,28.82,35.39,8.97,backhand
31,-2.31,0.99,-0.77,143.55,658.94,357.48,16.21,29.61,23.28,backhand
31,-0.57,1.84,-3.01,140.93,377.01,109.56,-2.33,23.88,26.11,backhand
31,-0.54,-0.02,-2.03,18.92,50.84,17.58,-8.36,19.42,23.25,backhand
31,-0.04,0.17,-1.36,-61.58,-33.63,4.76,-8.76,21.23,23.85,backhand
31,0.23,-0.2,-0.77,-39.55,-29.6,-3.3,-7.08,22.74,22,backhand
31,0.23,-0.12,-0.77,2.75,26.73,2.62,-6.95,23.85,22.9,backhand
31,0.13,-0.16,-1.16,18.01,33.08,4.27,-8.22,22.8,21.84,backhand
31,0.13,-0.14,-0.95,-11.78,5.31,6.65,-8.24,22.45,22.79,backhand
32,-0.08,-0.11,1.31,80.14,-91.19,39.55,24.11,27.97,-43.19,backhand
32,-0.08,-0.18,1.29,55.36,-40.71,12.51,22.99,30.36,-44.23,backhand
32,0.02,-0.53,1.19,112.49,-16.78,5.13,22.3,32.56,-43.3,backhand
32,0.04,-0.5,1.06,77.15,-0.85,15.01,22.18,34.97,-42.41,backhand
32,0.06,-0.51,0.91,72.57,16.05,4.94,22.41,37.05,-40.56,backhand
32,0.06,-0.65,0.83,68.3,-2.81,-1.28,23.18,38.44,-38.83,backhand
32,0,-0.7,0.85,105.65,-2.99,-0.67,22.25,41.37,-37.23,backhand
32,-0.03,-0.84,1.07,83.44,11.66,3.54,22,43.14,-35.11,backhand
32,-0.06,-0.85,0.94,33.63,74.4,11.54,22.66,44.92,-32.19,backhand
32,-0.09,-0.94,0.94,34,111.21,26.55,24.68,44.97,-30.82,backhand
32,-0.05,-0.94,0.8,76.6,145.94,41.81,27.17,44.07,-26.14,backhand
32,-0.05,-1.04,0.65,80.69,181.15,73.24,30.13,42.32,-21.36,backhand
32,-0.1,-0.9,0.54,67.38,212.22,114.93,32.9,39.25,-12.63,backhand
32,-0.19,-1.09,0.29,69.09,223.45,173.65,34.05,34.92,-4.8,backhand
32,-0.43,-0.62,0.23,79.22,261.17,228.76,33.72,28.25,6.31,backhand
32,-2.12,-0.69,1.38,124.33,460.14,470.89,29.63,22.78,15.39,backhand
32,-3.73,2.73,-2.13,149.23,784.12,370.79,12.26,11.38,22.83,backhand
32,-1.21,1.25,-3.27,-111.21,-114.93,58.84,-15.63,10.06,19.03,backhand
32,-0.17,0.41,-0.51,-34.73,-72.33,-24.84,-15.14,13.48,20.14,backhand
32,0.25,-0.03,-1.07,-17.15,-20.94,-20.02,-12.71,13.24,21.4,backhand
32,0.12,0.19,-0.72,-27.83,-9.46,21.91,-11.79,13.65,21.36,backhand
32,-0.02,0.25,-1.12,-5.25,21.18,0.24,-12.17,14.33,21.77,backhand
32,-0.04,0.1,-1.01,-7.08,1.1,-1.83,-11.78,14.45,20.37,backhand
32,0,0.06,-0.94,-11.35,0.18,-0.55,-11.8,14.82,22.07,backhand
32,0.03,0.04,-1.02,-6.47,4.64,-3.11,-11.58,15.49,20.72,backhand
32,0.04,-0.04,-1.03,-5.07,4.46,2.5,-11.94,15.64,22.18,backhand
32,0.02,0.03,-1.1,-4.52,5.68,4.94,-12.82,15.77,20.53,backhand
32,-0.01,0.06,-1.06,-0.92,4.33,2.5,-12.49,15.87,20.76,backhand
32,-0.02,0.01,-1.06,-1.59,5.31,3.48,-12.76,15.32,21.7,backhand
32,0,0.03,-0.97,-2.81,1.4,0.67,-12.77,16.2,20.28,backhand
33,-0.09,0.23,1.21,56.21,-84.53,66.22,27.21,22.52,-44.17,backhand
33,-0.02,0.15,1.15,33.26,-24.78,27.95,25.46,23.14,-45.35,backhand
33,0,-0.02,1.2,28.87,-14.95,3.66,24.72,24.05,-46.96,backhand
33,0.09,-0.11,1.25,21.91,13.43,-8.61,23.82,25.16,-46.28,backhand
33,0.14,-0.23,0.87,56.15,22.64,-11.29,24.18,26.62,-44.51,backhand
33,0.17,-0.3,0.96,32.71,4.21,1.34,24.32,28.97,-43.63,backhand
33,0.21,-0.27,0.97,60.42,9.46,1.77,25.48,29.16,-43.97,backhand
33,0.17,-0.36,0.91,33.08,5.49,1.83,24.68,31.7,-42.38,backhand
33,0.14,-0.35,0.86,56.34,3.66,1.28,25.13,32.54,-42.27,backhand
33,0.17,-0.38,0.89,16.6,-1.1,-0.92,25.05,33.63,-42.87,backhand
33,0.17,-0.4,0.92,7.51,0.55,-0.67,25.16,34.68,-41.08,backhand
33,0.17,-0.42,0.87,34.3,3.91,-4.09,24.57,35.27,-40.8,backhand
33,0.17,-0.43,0.84,12.94,1.04,-1.04,24.99,35.5,-39.99,backhand
33,0.2,-0.45,0.89,3.6,-1.89,-1.83,24.89,36.76,-40.22,backhand
33,0.18,-0.46,0.89,54.99,-3.42,-8.18,24.05,37.82,-40,backhand
33,0.09,-0.65,1.07,112.92,-14.34,1.83,24.35,40.54,-38.18,backhand
33,0.01,-0.73,1.16,166.69,28.08,15.87,24.84,43.8,-34.79,backhand
33,-0.22,-1.1,1.88,207.21,81.18,71.59,27.15,45.52,-28.44,backhand
33,-0.5,-0.95,1.21,193.91,250.55,144.9,31.8,42.31,-17.46,backhand
33,-0.62,-1.7,1.09,135.5,291.93,209.23,34.79,32.43,-5.04,backhand
33,-1.55,-1.61,0.95,173.71,422.3,399.17,32.39,19.64,12.23,backhand
33,-3.65,0.03,0.22,28.14,627.32,545.29,13.66,13.11,26.64,backhand
33,-2.37,2.08,-3.63,97.53,518.19,312.26,-10.72,12.84,23.65,backhand
33,-1.3,1.31,-1.25,-49.01,-72.27,111.88,-15.6,13.94,20.97,backhand
33,-0.3,0.43,-1.07,-31.56,-6.1,-10.99,-14.83,15.01,20.48,backhand
33,-0.04,0.28,-0.72,-24.41,-16.36,-6.29,-13.92,15.32,20.92,backhand
33,-0.05,0.14,-1.07,-9.22,28.26,-7.63,-13.94,16.03,19.69,backhand
33,-0.1,0.22,-1.17,-22.52,2.38,4.09,-14.86,16.36,20.21,backhand
33,-0.05,0.1,-1.08,0.61,-0.06,-11.9,-14.39,16.8,20.83,backhand
33,-0.03,-0.04,-1.07,3.05,-6.59,-4.15,-13.88,16.59,20.21,backhand
34,0.03,-0.14,0.66,52.37,7.08,-8.3,24.98,35.11,-41.48,backhand
34,0.14,-0.49,0.92,-2.26,-20.45,-3.42,24.02,35.45,-41.16,backhand
34,0.17,-0.47,0.95,20.14,1.4,5.37,24.1,35.56,-41.13,backhand
34,0.18,-0.35,0.86,24.35,-5.43,0.37,23.25,37.05,-41.96,backhand
34,0.17,-0.47,0.88,27.22,0.92,-1.4,23.68,37.35,-41.54,backhand
34,0.14,-0.47,0.86,19.96,-6.41,0.92,23.68,38.23,-40.32,backhand
34,0.14,-0.46,0.87,16.97,-0.85,-0.49,23.21,38.61,-40.6,backhand
34,0.15,-0.51,0.84,21.36,4.03,-0.85,23.52,38.82,-39.34,backhand
34,0.16,-0.5,0.85,6.04,-3.72,-1.89,23.08,39.2,-39.7,backhand
34,0.15,-0.5,0.9,23.01,5.13,-4.27,23.21,40.37,-39.76,backhand
34,0.16,-0.53,0.82,27.83,1.1,-7.63,23.14,41,-38.81,backhand
34,0.14,-0.56,0.95,56.52,-2.26,-18.07,22.85,42.38,-38.44,backhand
34,0.08,-0.56,0.88,95.7,17.33,-27.34,22.53,44.48,-37.06,backhand
34,0.04,-0.77,1.05,103.82,30.7,-12.21,22.71,47.17,-33.86,backhand
34,0.03,-1.06,1.05,129.94,67.87,16.91,23.17,48.54,-30.91,backhand
34,-0.02,-1.03,0.91,104.61,115.36,62.74,27.23,46.11,-25.44,backhand
34,-0.05,-0.9,0.69,159.06,138.37,99.24,30.22,44.06,-16.5,backhand
34,-0.12,-1.07,0.67,167.72,188.9,140.87,31.56,40.37,-6.09,backhand
34,-0.39,-1.1,0.74,154.79,238.53,238.65,32.14,33.63,4.85,backhand
34,-1.61,-0.46,1.54,52.61,490.72,307.98,28.48,26.12,17.35,backhand
34,-2.86,1.13,-1.04,192.87,671.08,234.5,10.36,23.47,27.12,backhand
34,-1.22,1.14,-4,-81.48,246.77,100.71,-11.89,21.59,24.24,backhand
34,-0.4,-0.02,-0.96,-91.74,-32.59,6.47,-16.16,24.95,20.03,backhand
34,0.1,-0.11,-1.16,67.26,-26.67,-7.93,-15.66,26.09,19.24,backhand
34,-0.16,-0.19,-1.27,24.41,16.24,7.45,-14.75,23.36,20.3,backhand
34,-0.06,0.02,-1.17,-40.22,-21.85,3.78,-14.92,22.84,20.56,backhand
34,-0.03,-0.15,-0.82,-22.71,-22.34,-1.1,-13.76,23.6,20.57,backhand
34,-0.1,-0.15,-0.97,-1.65,-4.27,-9.22,-13.28,24.37,21.12,backhand
34,-0.1,-0.21,-0.95,-10.13,-14.1,-16.6,-13.44,24.3,21.18,backhand
34,-0.03,-0.38,-0.97,0.55,-5.62,-7.87,-12.87,24.79,20.5,backhand
35,0.14,-0.88,0.54,-16.3,-44.07,-17.58,27.75,48.03,-23.23,backhand
35,0.17,-1.11,0.77,-19.96,-5.13,-18.01,26.14,49.04,-24.16,backhand
35,0.22,-0.89,0.48,6.23,-8.54,2.26,26.21,49.46,-25.68,backhand
35,0.24,-0.78,0.42,1.77,-12.57,-3.78,25.67,50.33,-24.58,backhand
35,0.21,-0.93,0.53,6.77,-18.86,-9.16,25.15,50.22,-26.34,backhand
35,0.23,-0.85,0.47,13.92,-15.69,-3.54,24.68,50.44,-25.77,backhand
35,0.16,-0.92,0.51,8.61,-19.65,-3.05,24.16,50.72,-25.59,backhand
35,0.16,-0.94,0.57,14.53,-1.89,0.55,24.11,51.15,-26.33,backhand
35,0.13,-0.95,0.53,19.78,18.01,11.66,23.5,50.87,-25.89,backhand
35,0.11,-1.02,0.63,27.77,26.12,24.54,24.76,50.11,-24.98,backhand
35,0.11,-1.13,0.72,84.96,71.53,57.74,26.84,48.86,-24.08,backhand
35,0.1,-1.14,0.99,124.63,156.98,113.34,29.8,46.08,-18.26,backhand
35,0.03,-1.02,0.47,120.42,208.62,144.9,32.86,40.15,-11.76,backhand
35,0.04,-0.94,0.16,132.2,229.92,166.56,33.12,34.45,1.05,backhand
35,-0.04,-0.76,-0.06,130,225.1,197.94,30.75,27.64,11.94,backhand
35,-0.65,-0.83,1.76,-0.61,434.45,242.68,24.82,22.14,22.12,backhand
35,-2.41,1.08,-2.09,132.51,674.99,164.49,10.58,23.69,29.91,backhand
35,-1.1,1,-3.32,-36.01,4.64,101.32,-11.95,27.11,26.15,backhand
35,0.2,-0.16,-0.34,-31.07,-65.37,-32.1,-12.33,27.01,23.14,backhand
35,0.26,-0.2,-0.78,-26.37,13.43,-1.77,-10.24,26.99,24.41,backhand
35,-0.07,-0.32,-1.23,-3.05,29.66,-1.4,-10.85,28.37,23.56,backhand
35,0.01,-0.15,-1.1,2.08,-10.19,5.25,-11.49,28.02,22.09,backhand
35,0.03,-0.3,-0.88,-1.34,2.38,-2.08,-10.83,28.23,23.41,backhand
35,-0.01,-0.22,-1.02,2.38,6.1,0,-10.75,27.89,21.62,backhand
35,0.01,-0.34,-0.97,-1.4,1.53,-5.31,-11.25,27.99,22.45,backhand
35,0.04,-0.34,-0.98,-3.91,-1.1,-2.14,-11.23,27.99,21.98,backhand
35,0.02,-0.34,-0.95,1.16,-1.34,-0.24,-10.82,28.02,22.03,backhand
35,0.01,-0.26,-0.99,-6.53,2.2,3.66,-10.71,28.61,22.45,backhand
35,0.02,-0.28,-0.97,-3.72,-1.1,-2.44,-10.72,28.71,22.71,backhand
35,0.03,-0.33,-0.98,-6.04,2.26,0.18,-11.02,28.88,21.75,backhand
36,0.07,-0.81,0.63,6.23,-1.28,1.65,21.06,49.73,-31.92,backhand
36,0.07,-0.82,0.68,24.78,-0.61,-0.43,20.5,49.45,-32.28,backhand
36,0.07,-0.82,0.66,23.32,8.18,2.01,21.13,49.69,-29.93,backhand
36,0.05,-0.91,0.72,15.99,18.01,-1.71,21.18,49.8,-30.15,backhand
36,0.05,-0.94,0.68,25.82,34.97,12.51,21.94,50.62,-29.32,backhand
36,0.05,-0.94,0.67,24.23,49.74,18.43,23.19,49.68,-28.66,backhand
36,0.05,-0.96,0.72,32.78,66.96,31.43,26.97,47.19,-23.75,backhand
36,0.11,-0.95,0.63,39.12,113.1,47.06,29.33,45.26,-19.32,backhand
36,0.13,-0.96,0.54,38.09,139.59,63.54,31.4,42.94,-14.07,backhand
36,0.21,-0.92,0.47,96.56,175.6,101.01,32.34,40.17,-6.21,backhand
36,0.21,-0.71,0.35,157.17,210.82,143.55,32.04,35.96,4.19,backhand
36,0.15,-0.68,0.12,87.46,236.45,156.13,29.69,30.4,13.31,backhand
36,-0.08,-0.6,0.02,64.7,318.91,166.87,22.06,26.72,21.63,backhand
36,-0.77,0,1.01,-26.18,488.89,253.36,10.39,27.08,26.38,backhand
36,-1.99,0.25,-3.46,48.16,556.15,5.74,-10.1,27.28,24.13,backhand
36,-0.84,-0.02,-1.83,-8.18,-71.41,118.35,-15.37,28.76,20.08,backhand
36,0.25,0.04,-0.37,-13.67,-10.68,0,-12.38,29.87,21.02,backhand
36,-0.17,-0.27,-1.28,-7.2,32.17,-7.81,-13.38,29.59,21.34,backhand
36,-0.11,-0.36,-1.18,-21.18,-13.37,-3.54,-13.64,30.19,20.15,backhand
36,0.03,-0.32,-0.88,-11.84,-19.9,0.18,-13.2,30.65,20.65,backhand
36,-0.01,-0.41,-0.88,-0.85,2.56,-5.8,-12.9,30.57,20.48,backhand
36,-0.06,-0.37,-0.98,0.85,0.85,-2.5,-13.06,30.64,20.53,backhand
36,-0.02,-0.39,-0.98,-5.37,-8.06,-2.93,-12.55,30.59,20.21,backhand
36,0.01,-0.44,-0.95,-6.29,-3.05,-0.61,-12.32,30.75,20.14,backhand
36,-0.01,-0.41,-0.97,-0.37,-2.14,-0.55,-12.08,31.34,20.65,backhand
